genre_combination,label_count,movie_count,percent
Drama + Adventure + History + Western,4,1,0.003852228514195462
Drama + Adventure + Horror + Fantasy,4,1,0.003852228514195462
Drama + Adventure + Horror + Mystery,4,1,0.003852228514195462
Drama + Adventure + War + Film-Noir,4,1,0.003852228514195462
Drama + Biography + History + Music,4,1,0.003852228514195462
Drama + Biography + History + Musical,4,1,0.003852228514195462
Drama + Biography + Musical + Sport,4,1,0.003852228514195462
Drama + Biography + Western + Sport,4,1,0.003852228514195462
Drama + Comedy + Action + Documentary,4,1,0.003852228514195462
Drama + Comedy + Action + Family,4,1,0.003852228514195462
Drama + Comedy + Action + Music,4,1,0.003852228514195462
Drama + Comedy + Action + Musical,4,1,0.003852228514195462
Drama + Comedy + Action + Sport,4,1,0.003852228514195462
Drama + Comedy + Adventure + Animation,4,1,0.003852228514195462
Drama + Comedy + Adventure + Biography,4,1,0.003852228514195462
Drama + Comedy + Adventure + History,4,1,0.003852228514195462
Drama + Comedy + Adventure + Music,4,1,0.003852228514195462
Drama + Comedy + Adventure + War,4,1,0.003852228514195462
Drama + Comedy + Biography + War,4,1,0.003852228514195462
Drama + Comedy + Crime + Documentary,4,1,0.003852228514195462
Drama + Comedy + Crime + History,4,1,0.003852228514195462
Drama + Comedy + Crime + Musical,4,1,0.003852228514195462
Drama + Comedy + Crime + Sci-Fi,4,1,0.003852228514195462
Drama + Comedy + Documentary + Family,4,1,0.003852228514195462
Drama + Comedy + Documentary + Sport,4,1,0.003852228514195462
Drama + Comedy + Documentary + War,4,1,0.003852228514195462
Drama + Comedy + Family + History,4,1,0.003852228514195462
Drama + Comedy + Family + Music,4,1,0.003852228514195462
Drama + Comedy + Family + War,4,1,0.003852228514195462
Drama + Comedy + Fantasy + Biography,4,1,0.003852228514195462
Drama + Comedy + Fantasy + History,4,1,0.003852228514195462
Drama + Comedy + Fantasy + Short,4,1,0.003852228514195462
Drama + Comedy + Fantasy + Sport,4,1,0.003852228514195462
Drama + Comedy + History + Sport,4,1,0.003852228514195462
Drama + Comedy + Horror + Musical,4,1,0.003852228514195462
Drama + Comedy + Horror + Sci-Fi,4,1,0.003852228514195462
Drama + Comedy + Music + Western,4,1,0.003852228514195462
Drama + Comedy + Musical + Western,4,1,0.003852228514195462
Drama + Comedy + Mystery + Animation,4,1,0.003852228514195462
Drama + Comedy + Mystery + Musical,4,1,0.003852228514195462
Drama + Comedy + Mystery + War,4,1,0.003852228514195462
Drama + Comedy + Sci-Fi + Family,4,1,0.003852228514195462
Drama + Comedy + Sci-Fi + Music,4,1,0.003852228514195462
Drama + Comedy + Sci-Fi + War,4,1,0.003852228514195462
Drama + Comedy + Thriller + History,4,1,0.003852228514195462
Drama + Comedy + Thriller + Music,4,1,0.003852228514195462
Drama + Comedy + War + Animation,4,1,0.003852228514195462
Drama + Comedy + War + Music,4,1,0.003852228514195462
Drama + Crime + Action + Horror,4,1,0.003852228514195462
Drama + Crime + Action + Music,4,1,0.003852228514195462
Drama + Crime + Action + Musical,4,1,0.003852228514195462
Drama + Crime + Action + Short,4,1,0.003852228514195462
Drama + Crime + Adventure + Documentary,4,1,0.003852228514195462
Drama + Crime + Adventure + Film-Noir,4,1,0.003852228514195462
Drama + Crime + Adventure + Mystery,4,1,0.003852228514195462
Drama + Crime + Biography + Film-Noir,4,1,0.003852228514195462
Drama + Crime + Biography + Music,4,1,0.003852228514195462
Drama + Crime + Biography + War,4,1,0.003852228514195462
Drama + Crime + Biography + Western,4,1,0.003852228514195462
Drama + Crime + Horror + Sci-Fi,4,1,0.003852228514195462
Drama + Crime + Music + Short,4,1,0.003852228514195462
Drama + Crime + Mystery + Fantasy,4,1,0.003852228514195462
Drama + Crime + Mystery + Musical,4,1,0.003852228514195462
Drama + Crime + Mystery + Sci-Fi,4,1,0.003852228514195462
Drama + Crime + Mystery + War,4,1,0.003852228514195462
Drama + Documentary + Biography + Short,4,1,0.003852228514195462
Drama + Documentary + Family + History,4,1,0.003852228514195462
Drama + Documentary + Family + Short,4,1,0.003852228514195462
Drama + Documentary + War + History,4,1,0.003852228514195462
Drama + Family + Animation + Musical,4,1,0.003852228514195462
Drama + Family + Biography + Musical,4,1,0.003852228514195462
Drama + Family + Biography + Sport,4,1,0.003852228514195462
Drama + Family + Music + Musical,4,1,0.003852228514195462
Drama + Fantasy + Animation + Musical,4,1,0.003852228514195462
Drama + Fantasy + Animation + Short,4,1,0.003852228514195462
Drama + Horror + Biography + War,4,1,0.003852228514195462
Drama + Horror + Mystery + Animation,4,1,0.003852228514195462
Drama + Horror + Mystery + History,4,1,0.003852228514195462
Drama + Horror + Sci-Fi + War,4,1,0.003852228514195462
Drama + Music + Musical + Short,4,1,0.003852228514195462
Drama + Mystery + Biography + History,4,1,0.003852228514195462
Drama + Mystery + Family + Animation,4,1,0.003852228514195462
Drama + Mystery + Fantasy + Animation,4,1,0.003852228514195462
Drama + Mystery + Fantasy + History,4,1,0.003852228514195462
Drama + Romance + Action + Biography,4,1,0.003852228514195462
Drama + Romance + Action + Fantasy,4,1,0.003852228514195462
Drama + Romance + Action + Music,4,1,0.003852228514195462
Drama + Romance + Action + Sci-Fi,4,1,0.003852228514195462
Drama + Romance + Adventure + Biography,4,1,0.003852228514195462
Drama + Romance + Adventure + Music,4,1,0.003852228514195462
Drama + Romance + Adventure + Mystery,4,1,0.003852228514195462
Drama + Romance + Crime + Fantasy,4,1,0.003852228514195462
Drama + Romance + Documentary + Biography,4,1,0.003852228514195462
Drama + Romance + Documentary + History,4,1,0.003852228514195462
Drama + Romance + Family + History,4,1,0.003852228514195462
Drama + Romance + Family + War,4,1,0.003852228514195462
Drama + Romance + Fantasy + Animation,4,1,0.003852228514195462
Drama + Romance + Fantasy + Biography,4,1,0.003852228514195462
Drama + Romance + Fantasy + War,4,1,0.003852228514195462
Drama + Romance + History + Musical,4,1,0.003852228514195462
Drama + Romance + Horror + Mystery,4,1,0.003852228514195462
Drama + Romance + Music + Western,4,1,0.003852228514195462
Drama + Romance + Mystery + Film-Noir,4,1,0.003852228514195462
Drama + Romance + Mystery + Sci-Fi,4,1,0.003852228514195462
Drama + Romance + Sci-Fi + History,4,1,0.003852228514195462
Drama + Romance + Sci-Fi + Musical,4,1,0.003852228514195462
Drama + Romance + Thriller + Biography,4,1,0.003852228514195462
Drama + Romance + Thriller + Musical,4,1,0.003852228514195462
Drama + Romance + War + Sport,4,1,0.003852228514195462
Drama + Sci-Fi + Fantasy + War,4,1,0.003852228514195462
Drama + Thriller + Action + Animation,4,1,0.003852228514195462
Drama + Thriller + Action + Fantasy,4,1,0.003852228514195462
Drama + Thriller + Action + Horror,4,1,0.003852228514195462
Drama + Thriller + Action + Music,4,1,0.003852228514195462
Drama + Thriller + Action + Short,4,1,0.003852228514195462
Drama + Thriller + Action + Western,4,1,0.003852228514195462
Drama + Thriller + Adventure + Fantasy,4,1,0.003852228514195462
Drama + Thriller + Crime + Fantasy,4,1,0.003852228514195462
Drama + Thriller + Crime + Short,4,1,0.003852228514195462
Drama + Thriller + Crime + Sport,4,1,0.003852228514195462
Drama + Thriller + Family + History,4,1,0.003852228514195462
Drama + Thriller + Fantasy + Animation,4,1,0.003852228514195462
Drama + Thriller + History + Sport,4,1,0.003852228514195462
Drama + Thriller + Horror + History,4,1,0.003852228514195462
Drama + Thriller + Mystery + Animation,4,1,0.003852228514195462
Drama + Thriller + Mystery + Music,4,1,0.003852228514195462
Drama + Thriller + Mystery + Short,4,1,0.003852228514195462
Drama + Thriller + Sci-Fi + Animation,4,1,0.003852228514195462
Drama + Thriller + Sport + Film-Noir,4,1,0.003852228514195462
Drama + Thriller + War + Film-Noir,4,1,0.003852228514195462
Drama + War + History + Western,4,1,0.003852228514195462
Family + Animation + Musical + Short,4,1,0.003852228514195462
Horror + Fantasy + Family + Animation,4,1,0.003852228514195462
Horror + Sci-Fi + Fantasy + Animation,4,1,0.003852228514195462
Horror + Sci-Fi + Fantasy + Short,4,1,0.003852228514195462
Mystery + Sci-Fi + History + Short,4,1,0.003852228514195462
Romance + Action + Adventure + Family,4,1,0.003852228514195462
Romance + Action + Adventure + War,4,1,0.003852228514195462
Romance + Action + Family + Sport,4,1,0.003852228514195462
Romance + Action + History + Western,4,1,0.003852228514195462
Romance + Action + Mystery + Short,4,1,0.003852228514195462
Romance + Action + Mystery + Western,4,1,0.003852228514195462
Romance + Action + Sci-Fi + Fantasy,4,1,0.003852228514195462
Romance + Action + Sci-Fi + Musical,4,1,0.003852228514195462
Romance + Adventure + Family + Animation,4,1,0.003852228514195462
Romance + Adventure + Fantasy + Animation,4,1,0.003852228514195462
Romance + Adventure + Fantasy + Musical,4,1,0.003852228514195462
Romance + Adventure + History + Western,4,1,0.003852228514195462
Romance + Adventure + Sci-Fi + War,4,1,0.003852228514195462
Romance + Adventure + War + Western,4,1,0.003852228514195462
Romance + Biography + War + Musical,4,1,0.003852228514195462
Romance + Crime + Action + Horror,4,1,0.003852228514195462
Romance + Crime + Adventure + Mystery,4,1,0.003852228514195462
Romance + Crime + Horror + Mystery,4,1,0.003852228514195462
Romance + Crime + Mystery + Film-Noir,4,1,0.003852228514195462
Romance + Documentary + Biography + Music,4,1,0.003852228514195462
Romance + Documentary + War + History,4,1,0.003852228514195462
Romance + Family + Biography + Musical,4,1,0.003852228514195462
Romance + Fantasy + Family + Music,4,1,0.003852228514195462
Romance + Fantasy + Music + Musical,4,1,0.003852228514195462
Romance + Horror + Fantasy + Family,4,1,0.003852228514195462
Romance + Horror + Mystery + Fantasy,4,1,0.003852228514195462
Romance + Horror + Mystery + Sci-Fi,4,1,0.003852228514195462
Romance + Thriller + Action + Adventure,4,1,0.003852228514195462
Romance + Thriller + Action + Sci-Fi,4,1,0.003852228514195462
Romance + Thriller + Action + War,4,1,0.003852228514195462
Romance + Thriller + Adventure + Sci-Fi,4,1,0.003852228514195462
Romance + Thriller + Crime + Film-Noir,4,1,0.003852228514195462
Romance + Thriller + Horror + Sci-Fi,4,1,0.003852228514195462
Romance + Thriller + Mystery + Family,4,1,0.003852228514195462
Romance + Thriller + Mystery + Sci-Fi,4,1,0.003852228514195462
Sci-Fi + Family + Animation + Short,4,1,0.003852228514195462
Sci-Fi + Fantasy + Family + Animation,4,1,0.003852228514195462
Sci-Fi + Fantasy + Family + Musical,4,1,0.003852228514195462
Sci-Fi + Fantasy + Music + Animation,4,1,0.003852228514195462
Thriller + Action + Adventure + Family,4,1,0.003852228514195462
Thriller + Action + Horror + Animation,4,1,0.003852228514195462
Thriller + Action + Horror + War,4,1,0.003852228514195462
Thriller + Action + Mystery + Musical,4,1,0.003852228514195462
Thriller + Action + Sci-Fi + Animation,4,1,0.003852228514195462
Thriller + Action + Sci-Fi + Biography,4,1,0.003852228514195462
Thriller + Action + Sci-Fi + Short,4,1,0.003852228514195462
Thriller + Action + Sci-Fi + Sport,4,1,0.003852228514195462
Thriller + Action + Sci-Fi + War,4,1,0.003852228514195462
Thriller + Adventure + Family + Animation,4,1,0.003852228514195462
Thriller + Adventure + Fantasy + Family,4,1,0.003852228514195462
Thriller + Adventure + Horror + Sci-Fi,4,1,0.003852228514195462
Thriller + Adventure + Mystery + Sci-Fi,4,1,0.003852228514195462
Thriller + Crime + Action + Animation,4,1,0.003852228514195462
Thriller + Crime + Adventure + Film-Noir,4,1,0.003852228514195462
Thriller + Crime + Adventure + Mystery,4,1,0.003852228514195462
Thriller + Crime + Mystery + Fantasy,4,1,0.003852228514195462
Thriller + Crime + Mystery + Musical,4,1,0.003852228514195462
Thriller + Crime + Mystery + Sci-Fi,4,1,0.003852228514195462
Thriller + Crime + Mystery + Western,4,1,0.003852228514195462
Thriller + Fantasy + Animation + Short,4,1,0.003852228514195462
Thriller + Horror + Animation + Short,4,1,0.003852228514195462
Thriller + Horror + Documentary + Short,4,1,0.003852228514195462
Thriller + Horror + Mystery + Family,4,1,0.003852228514195462
Thriller + Horror + Mystery + Film-Noir,4,1,0.003852228514195462
Thriller + Horror + Mystery + Music,4,1,0.003852228514195462
Thriller + Horror + Mystery + Western,4,1,0.003852228514195462
Thriller + Horror + Sci-Fi + Animation,4,1,0.003852228514195462
Thriller + Sci-Fi + Fantasy + Animation,4,1,0.003852228514195462
Action + Adventure + Family + War + Western,5,1,0.003852228514195462
Action + Adventure + Fantasy + Animation + Musical,5,1,0.003852228514195462
Action + Adventure + Horror + Animation + Short,5,1,0.003852228514195462
Action + Adventure + Horror + Fantasy + Animation,5,1,0.003852228514195462
Action + Adventure + Horror + Sci-Fi + Music,5,1,0.003852228514195462
Action + Adventure + Sci-Fi + Music + Animation,5,1,0.003852228514195462
Action + Documentary + Biography + War + History,5,1,0.003852228514195462
Action + Horror + Sci-Fi + Fantasy + Animation,5,1,0.003852228514195462
Action + Horror + Sci-Fi + Fantasy + Western,5,1,0.003852228514195462
Adventure + Family + Animation + Musical + Western,5,1,0.003852228514195462
Adventure + Fantasy + Family + Animation + Short,5,1,0.003852228514195462
Adventure + Fantasy + Family + Music + Animation,5,1,0.003852228514195462
Adventure + Fantasy + Family + Music + Musical,5,1,0.003852228514195462
Adventure + Horror + Mystery + Fantasy + Family,5,1,0.003852228514195462
Adventure + Horror + Sci-Fi + Fantasy + Animation,5,1,0.003852228514195462
Adventure + Mystery + Fantasy + Family + Animation,5,1,0.003852228514195462
Adventure + Mystery + Sci-Fi + Animation + Short,5,1,0.003852228514195462
Adventure + Mystery + Sci-Fi + Fantasy + Family,5,1,0.003852228514195462
Adventure + Sci-Fi + Family + Animation + Short,5,1,0.003852228514195462
Comedy + Action + Adventure + Family + Musical,5,1,0.003852228514195462
Comedy + Action + Adventure + Family + Sport,5,1,0.003852228514195462
Comedy + Action + Adventure + Fantasy + Family,5,1,0.003852228514195462
Comedy + Action + Adventure + Fantasy + History,5,1,0.003852228514195462
Comedy + Action + Adventure + Fantasy + War,5,1,0.003852228514195462
Comedy + Action + Adventure + Horror + Fantasy,5,1,0.003852228514195462
Comedy + Action + Adventure + Horror + Sci-Fi,5,1,0.003852228514195462
Comedy + Action + Adventure + Mystery + Fantasy,5,1,0.003852228514195462
Comedy + Action + Adventure + Sci-Fi + Music,5,1,0.003852228514195462
Comedy + Action + Family + Animation + Musical,5,1,0.003852228514195462
Comedy + Action + Fantasy + Animation + Short,5,1,0.003852228514195462
Comedy + Action + Fantasy + Family + Animation,5,1,0.003852228514195462
Comedy + Action + Horror + Fantasy + Music,5,1,0.003852228514195462
Comedy + Action + Horror + Mystery + Fantasy,5,1,0.003852228514195462
Comedy + Action + Horror + Sci-Fi + Sport,5,1,0.003852228514195462
Comedy + Action + Sci-Fi + Fantasy + Animation,5,1,0.003852228514195462
Comedy + Adventure + Family + Animation + Western,5,1,0.003852228514195462
Comedy + Adventure + Family + History + Animation,5,1,0.003852228514195462
Comedy + Adventure + Family + War + Animation,5,1,0.003852228514195462
Comedy + Adventure + Fantasy + Animation + Short,5,1,0.003852228514195462
Comedy + Adventure + Horror + Fantasy + Animation,5,1,0.003852228514195462
Comedy + Adventure + Horror + Fantasy + Family,5,1,0.003852228514195462
Comedy + Adventure + Horror + Mystery + Fantasy,5,1,0.003852228514195462
Comedy + Adventure + Horror + Sci-Fi + Fantasy,5,1,0.003852228514195462
Comedy + Adventure + Horror + Sci-Fi + Musical,5,1,0.003852228514195462
Comedy + Adventure + Mystery + Family + Animation,5,1,0.003852228514195462
Comedy + Adventure + Mystery + Fantasy + Family,5,1,0.003852228514195462
Comedy + Adventure + Mystery + Sci-Fi + Family,5,1,0.003852228514195462
Comedy + Adventure + Sci-Fi + Fantasy + Music,5,1,0.003852228514195462
Comedy + Crime + Action + Adventure + Fantasy,5,1,0.003852228514195462
Comedy + Crime + Action + Animation + Short,5,1,0.003852228514195462
Comedy + Crime + Action + Family + Animation,5,1,0.003852228514195462
Comedy + Crime + Action + Horror + Fantasy,5,1,0.003852228514195462
Comedy + Crime + Action + Music + Musical,5,1,0.003852228514195462
Comedy + Crime + Action + Mystery + Animation,5,1,0.003852228514195462
Comedy + Crime + Action + Mystery + Family,5,1,0.003852228514195462
Comedy + Crime + Adventure + Family + Animation,5,1,0.003852228514195462
Comedy + Crime + Adventure + Family + Musical,5,1,0.003852228514195462
Comedy + Crime + Family + Animation + Short,5,1,0.003852228514195462
Comedy + Crime + Fantasy + Family + Animation,5,1,0.003852228514195462
Comedy + Crime + Mystery + Family + Musical,5,1,0.003852228514195462
Comedy + Family + Music + Animation + Short,5,1,0.003852228514195462
Comedy + Family + Music + Animation + Western,5,1,0.003852228514195462
Comedy + Family + War + Animation + Short,5,1,0.003852228514195462
Comedy + Fantasy + Family + Music + Musical,5,1,0.003852228514195462
Comedy + Fantasy + Family + War + Animation,5,1,0.003852228514195462
Comedy + Horror + Family + Animation + Short,5,1,0.003852228514195462
Comedy + Horror + Fantasy + Family + Animation,5,1,0.003852228514195462
Comedy + Horror + Mystery + Fantasy + Family,5,1,0.003852228514195462
Comedy + Horror + Sci-Fi + Family + Animation,5,1,0.003852228514195462
Comedy + Mystery + Fantasy + Family + Animation,5,1,0.003852228514195462
Comedy + Romance + Action + Adventure + Western,5,1,0.003852228514195462
Comedy + Romance + Adventure + Family + Music,5,1,0.003852228514195462
Comedy + Romance + Adventure + Family + Musical,5,1,0.003852228514195462
Comedy + Romance + Adventure + Musical + Western,5,1,0.003852228514195462
Comedy + Romance + Adventure + Mystery + Sci-Fi,5,1,0.003852228514195462
Comedy + Romance + Crime + Action + Adventure,5,1,0.003852228514195462
Comedy + Romance + Crime + Action + Horror,5,1,0.003852228514195462
Comedy + Romance + Crime + Adventure + Horror,5,1,0.003852228514195462
Comedy + Romance + Crime + Adventure + Music,5,1,0.003852228514195462
Comedy + Romance + Family + Animation + Musical,5,1,0.003852228514195462
Comedy + Romance + Family + Music + Animation,5,1,0.003852228514195462
Comedy + Romance + Fantasy + Animation + Musical,5,1,0.003852228514195462
Comedy + Romance + Fantasy + Animation + Short,5,1,0.003852228514195462
Comedy + Romance + Fantasy + Family + Music,5,1,0.003852228514195462
Comedy + Romance + Fantasy + Music + Animation,5,1,0.003852228514195462
Comedy + Romance + Fantasy + War + Musical,5,1,0.003852228514195462
Comedy + Romance + Horror + Mystery + Musical,5,1,0.003852228514195462
Comedy + Romance + Horror + Mystery + Sci-Fi,5,1,0.003852228514195462
Comedy + Romance + Horror + Sci-Fi + Musical,5,1,0.003852228514195462
Comedy + Romance + Thriller + Action + Horror,5,1,0.003852228514195462
Comedy + Romance + Thriller + Adventure + War,5,1,0.003852228514195462
Comedy + Romance + Thriller + Crime + Music,5,1,0.003852228514195462
Comedy + Romance + Thriller + Crime + Mystery,5,1,0.003852228514195462
Comedy + Sci-Fi + Family + Animation + Musical,5,1,0.003852228514195462
Comedy + Sci-Fi + Family + Animation + Short,5,1,0.003852228514195462
Comedy + Sci-Fi + Family + Music + Animation,5,1,0.003852228514195462
Comedy + Sci-Fi + Fantasy + Animation + Short,5,1,0.003852228514195462
Comedy + Thriller + Action + Adventure + Fantasy,5,1,0.003852228514195462
Comedy + Thriller + Action + Adventure + Music,5,1,0.003852228514195462
Comedy + Thriller + Action + Adventure + War,5,1,0.003852228514195462
Comedy + Thriller + Action + Adventure + Western,5,1,0.003852228514195462
Comedy + Thriller + Adventure + Horror + Musical,5,1,0.003852228514195462
Comedy + Thriller + Adventure + Mystery + Family,5,1,0.003852228514195462
Comedy + Thriller + Adventure + Mystery + Music,5,1,0.003852228514195462
Comedy + Thriller + Biography + Musical + Western,5,1,0.003852228514195462
Comedy + Thriller + Crime + Action + Fantasy,5,1,0.003852228514195462
Comedy + Thriller + Crime + Action + Horror,5,1,0.003852228514195462
Comedy + Thriller + Crime + Action + Sci-Fi,5,1,0.003852228514195462
Comedy + Thriller + Crime + Adventure + Mystery,5,1,0.003852228514195462
Comedy + Thriller + Crime + Horror + Sci-Fi,5,1,0.003852228514195462
Comedy + Thriller + Crime + Mystery + Sport,5,1,0.003852228514195462
Comedy + Thriller + Crime + Sci-Fi + Animation,5,1,0.003852228514195462
Comedy + Thriller + Horror + Sci-Fi + Fantasy,5,1,0.003852228514195462
Comedy + Thriller + Horror + Sci-Fi + Music,5,1,0.003852228514195462
Comedy + Thriller + Mystery + Animation + Musical,5,1,0.003852228514195462
Crime + Action + Adventure + Sci-Fi + Animation,5,1,0.003852228514195462
Crime + Documentary + Mystery + Biography + History,5,1,0.003852228514195462
Documentary + Biography + History + Music + Sport,5,1,0.003852228514195462
Drama + Action + Adventure + Family + History,5,1,0.003852228514195462
Drama + Action + Adventure + War + Animation,5,1,0.003852228514195462
Drama + Action + Adventure + War + Western,5,1,0.003852228514195462
Drama + Action + Fantasy + War + History,5,1,0.003852228514195462
Drama + Action + Horror + Fantasy + War,5,1,0.003852228514195462
Drama + Action + Sci-Fi + Fantasy + Family,5,1,0.003852228514195462
Drama + Action + War + Animation + Short,5,1,0.003852228514195462
Drama + Action + War + History + Animation,5,1,0.003852228514195462
Drama + Action + War + History + Sport,5,1,0.003852228514195462
Drama + Adventure + Family + Animation + Musical,5,1,0.003852228514195462
Drama + Adventure + Family + History + Animation,5,1,0.003852228514195462
Drama + Adventure + Family + War + History,5,1,0.003852228514195462
Drama + Adventure + Horror + Sci-Fi + Fantasy,5,1,0.003852228514195462
Drama + Adventure + Mystery + Fantasy + Animation,5,1,0.003852228514195462
Drama + Adventure + Mystery + Fantasy + Family,5,1,0.003852228514195462
Drama + Adventure + Sci-Fi + Animation + Short,5,1,0.003852228514195462
Drama + Adventure + Sci-Fi + Fantasy + Animation,5,1,0.003852228514195462
Drama + Adventure + Sci-Fi + Fantasy + Family,5,1,0.003852228514195462
Drama + Biography + War + History + Music,5,1,0.003852228514195462
Drama + Biography + War + History + Sport,5,1,0.003852228514195462
Drama + Comedy + Action + Adventure + Family,5,1,0.003852228514195462
Drama + Comedy + Action + Adventure + Sci-Fi,5,1,0.003852228514195462
Drama + Comedy + Action + Mystery + Animation,5,1,0.003852228514195462
Drama + Comedy + Action + Sci-Fi + Animation,5,1,0.003852228514195462
Drama + Comedy + Adventure + Family + Sport,5,1,0.003852228514195462
Drama + Comedy + Adventure + Fantasy + Biography,5,1,0.003852228514195462
Drama + Comedy + Adventure + Mystery + Family,5,1,0.003852228514195462
Drama + Comedy + Adventure + Mystery + Fantasy,5,1,0.003852228514195462
Drama + Comedy + Biography + History + Music,5,1,0.003852228514195462
Drama + Comedy + Biography + Music + Musical,5,1,0.003852228514195462
Drama + Comedy + Crime + Action + Adventure,5,1,0.003852228514195462
Drama + Comedy + Crime + Action + Animation,5,1,0.003852228514195462
Drama + Comedy + Crime + Action + Music,5,1,0.003852228514195462
Drama + Comedy + Crime + Adventure + Family,5,1,0.003852228514195462
Drama + Comedy + Crime + Adventure + Music,5,1,0.003852228514195462
Drama + Comedy + Crime + Adventure + Mystery,5,1,0.003852228514195462
Drama + Comedy + Crime + Family + Animation,5,1,0.003852228514195462
Drama + Comedy + Crime + Music + Musical,5,1,0.003852228514195462
Drama + Comedy + Crime + Mystery + Family,5,1,0.003852228514195462
Drama + Comedy + Documentary + Family + Biography,5,1,0.003852228514195462
Drama + Comedy + Family + Biography + Musical,5,1,0.003852228514195462
Drama + Comedy + Family + Biography + Sport,5,1,0.003852228514195462
Drama + Comedy + Family + Musical + Western,5,1,0.003852228514195462
Drama + Comedy + Fantasy + Animation + Short,5,1,0.003852228514195462
Drama + Comedy + Fantasy + Family + Musical,5,1,0.003852228514195462
Drama + Comedy + Fantasy + Family + Short,5,1,0.003852228514195462
Drama + Comedy + Fantasy + Family + Sport,5,1,0.003852228514195462
Drama + Comedy + Fantasy + Family + War,5,1,0.003852228514195462
Drama + Comedy + Mystery + Sci-Fi + Animation,5,1,0.003852228514195462
Drama + Comedy + Romance + Action + Adventure,5,1,0.003852228514195462
Drama + Comedy + Romance + Action + Family,5,1,0.003852228514195462
Drama + Comedy + Romance + Action + Fantasy,5,1,0.003852228514195462
Drama + Comedy + Romance + Action + Horror,5,1,0.003852228514195462
Drama + Comedy + Romance + Adventure + Fantasy,5,1,0.003852228514195462
Drama + Comedy + Romance + Adventure + Sci-Fi,5,1,0.003852228514195462
Drama + Comedy + Romance + Animation + Short,5,1,0.003852228514195462
Drama + Comedy + Romance + Crime + Action,5,1,0.003852228514195462
Drama + Comedy + Romance + Crime + Biography,5,1,0.003852228514195462
Drama + Comedy + Romance + Family + Biography,5,1,0.003852228514195462
Drama + Comedy + Romance + Fantasy + Biography,5,1,0.003852228514195462
Drama + Comedy + Romance + Fantasy + Musical,5,1,0.003852228514195462
Drama + Comedy + Romance + Fantasy + Sport,5,1,0.003852228514195462
Drama + Comedy + Romance + Fantasy + War,5,1,0.003852228514195462
Drama + Comedy + Romance + Horror + Music,5,1,0.003852228514195462
Drama + Comedy + Romance + Music + Sport,5,1,0.003852228514195462
Drama + Comedy + Romance + Musical + Sport,5,1,0.003852228514195462
Drama + Comedy + Romance + Mystery + Fantasy,5,1,0.003852228514195462
Drama + Comedy + Romance + Mystery + History,5,1,0.003852228514195462
Drama + Comedy + Romance + Mystery + Music,5,1,0.003852228514195462
Drama + Comedy + Romance + Sci-Fi + Music,5,1,0.003852228514195462
Drama + Comedy + Romance + Thriller + Musical,5,1,0.003852228514195462
Drama + Comedy + Romance + War + Music,5,1,0.003852228514195462
Drama + Comedy + Sci-Fi + Family + Animation,5,1,0.003852228514195462
Drama + Comedy + Sci-Fi + Fantasy + Family,5,1,0.003852228514195462
Drama + Comedy + Thriller + Action + Adventure,5,1,0.003852228514195462
Drama + Comedy + Thriller + Action + Family,5,1,0.003852228514195462
Drama + Comedy + Thriller + Adventure + War,5,1,0.003852228514195462
Drama + Comedy + Thriller + Crime + Sci-Fi,5,1,0.003852228514195462
Drama + Comedy + Thriller + Crime + War,5,1,0.003852228514195462
Drama + Comedy + Thriller + Mystery + Sci-Fi,5,1,0.003852228514195462
Drama + Comedy + Thriller + Sci-Fi + Fantasy,5,1,0.003852228514195462
Drama + Comedy + War + Animation + Short,5,1,0.003852228514195462
Drama + Crime + Action + Adventure + Sci-Fi,5,1,0.003852228514195462
Drama + Crime + Action + Adventure + Western,5,1,0.003852228514195462
Drama + Crime + Action + History + Western,5,1,0.003852228514195462
Drama + Crime + Action + Mystery + Biography,5,1,0.003852228514195462
Drama + Crime + Action + Sci-Fi + Animation,5,1,0.003852228514195462
Drama + Crime + Action + Sci-Fi + Fantasy,5,1,0.003852228514195462
Drama + Crime + Adventure + Biography + Western,5,1,0.003852228514195462
Drama + Crime + Adventure + Mystery + Western,5,1,0.003852228514195462
Drama + Crime + Adventure + War + Animation,5,1,0.003852228514195462
Drama + Crime + Documentary + Biography + History,5,1,0.003852228514195462
Drama + Crime + Documentary + Mystery + Biography,5,1,0.003852228514195462
Drama + Crime + Documentary + Mystery + War,5,1,0.003852228514195462
Drama + Crime + History + Music + Musical,5,1,0.003852228514195462
Drama + Documentary + Biography + Music + Short,5,1,0.003852228514195462
Drama + Family + Biography + War + History,5,1,0.003852228514195462
Drama + Family + History + Animation + Short,5,1,0.003852228514195462
Drama + Family + Music + Animation + Musical,5,1,0.003852228514195462
Drama + Horror + Documentary + Biography + Music,5,1,0.003852228514195462
Drama + Mystery + Sci-Fi + Fantasy + Biography,5,1,0.003852228514195462
Drama + Romance + Action + Adventure + Sci-Fi,5,1,0.003852228514195462
Drama + Romance + Action + Biography + War,5,1,0.003852228514195462
Drama + Romance + Action + Family + Sport,5,1,0.003852228514195462
Drama + Romance + Action + History + Western,5,1,0.003852228514195462
Drama + Romance + Action + Horror + Mystery,5,1,0.003852228514195462
Drama + Romance + Action + Horror + Sci-Fi,5,1,0.003852228514195462
Drama + Romance + Action + Mystery + Fantasy,5,1,0.003852228514195462
Drama + Romance + Action + Mystery + Sci-Fi,5,1,0.003852228514195462
